date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
2018-09-22 07:45:00,88.58,17.65,0.35,0.045296,85.14,82.01,27900,Weekend,Saturday,Maximum_Load
2018-09-22 08:00:00,62.67,14.88,3.12,0.030379,96.33,92.87,28800,Weekend,Saturday,Medium_Load
2018-09-22 08:15:00,45.24,5.08,5.12,0.025342,81.25,76.1,29700,Weekend,Saturday,Medium_Load
2018-09-22 08:30:00,68.32,21.7,5.32,0.03177,75.08,95.17,30600,Weekend,Saturday,Medium_Load
2018-09-22 08:45:00,20.18,0.0,5.69,0.012623,84.88,92.95,31500,Weekend,Saturday,Light_Load
2018-09-22 09:00:00,13.75,2.18,1.65,0.005941,84.29,87.37,32400,Weekend,Saturday,Light_Load
2018-09-22 09:15:00,43.3,12.41,1.76,0.019691,94.13,87.47,33300,Weekend,Saturday,Medium_Load
2018-09-22 09:30:00,23.86,2.86,0.37,0.012909,85.77,99.76,34200,Weekend,Saturday,Light_Load
2018-09-22 09:45:00,7.61,1.86,0.0,0.000547,71.63,80.25,35100,Weekend,Saturday,Light_Load
2018-09-22 10:00:00,45.56,13.27,2.95,0.02135,82.2,84.74,36000,Weekend,Saturday,Medium_Load
2018-09-22 10:15:00,63.25,22.71,0.83,0.030695,79.96,88.99,36900,Weekend,Saturday,Medium_Load
2018-09-22 10:30:00,54.67,11.61,4.46,0.026764,80.55,80.3,37800,Weekend,Saturday,Medium_Load
2018-09-22 10:45:00,29.35,5.86,4.89,0.014344,98.38,89.33,38700,Weekend,Saturday,Medium_Load
2018-09-22 11:00:00,50.96,8.38,3.35,0.025081,82.12,85.25,39600,Weekend,Saturday,Medium_Load
2018-09-22 11:15:00,25.85,5.51,1.56,0.011845,87.68,87.46,40500,Weekend,Saturday,Medium_Load
2018-09-22 11:30:00,17.14,4.07,0.0,0.008831,86.51,88.93,41400,Weekend,Saturday,Light_Load
2018-09-22 11:45:00,26.37,5.09,5.42,0.014457,88.63,93.52,42300,Weekend,Saturday,Light_Load
2018-09-22 12:00:00,46.1,19.84,4.88,0.020789,91.84,99.8,43200,Weekend,Saturday,Medium_Load
2018-09-22 12:15:00,62.03,20.28,4.61,0.033778,89.64,82.66,44100,Weekend,Saturday,Maximum_Load
2018-09-22 12:30:00,12.82,5.84,5.52,0.003534,78.47,82.44,45000,Weekend,Saturday,Light_Load
2018-09-22 12:45:00,15.58,3.69,4.03,0.010464,83.51,77.42,45900,Weekend,Saturday,Light_Load
2018-09-22 13:00:00,60.09,16.11,0.37,0.028955,82.49,81.81,46800,Weekend,Saturday,Medium_Load
2018-09-22 13:15:00,59.64,23.1,3.36,0.031568,86.63,95.6,47700,Weekend,Saturday,Medium_Load
2018-09-22 13:30:00,61.3,3.87,2.21,0.029771,97.6,99.82,48600,Weekend,Saturday,Maximum_Load
2018-09-22 13:45:00,37.93,5.89,0.0,0.021883,91.82,80.26,49500,Weekend,Saturday,Medium_Load
2018-09-22 14:00:00,48.41,18.59,2.95,0.020666,81.91,94.53,50400,Weekend,Saturday,Medium_Load
2018-09-22 14:15:00,33.15,3.59,3.76,0.015646,94.94,93.49,51300,Weekend,Saturday,Medium_Load
2018-09-22 14:30:00,15.94,5.23,2.32,0.005967,76.23,85.98,52200,Weekend,Saturday,Light_Load
2018-09-22 14:45:00,21.48,0.39,1.69,0.007919,96.9,82.79,53100,Weekend,Saturday,Medium_Load
2018-09-22 15:00:00,45.39,12.51,2.06,0.025009,92.16,97.83,54000,Weekend,Saturday,Medium_Load
2018-09-22 15:15:00,19.46,5.86,0.08,0.008465,88.43,75.21,54900,Weekend,Saturday,Light_Load
2018-09-22 15:30:00,11.46,0.0,2.01,0.004992,77.51,99.58,55800,Weekend,Saturday,Light_Load
2018-09-22 15:45:00,84.36,12.81,2.58,0.0391,88.24,87.84,56700,Weekend,Saturday,Maximum_Load
2018-09-22 16:00:00,53.33,11.85,3.74,0.027411,81.46,92.6,57600,Weekend,Saturday,Medium_Load
2018-09-22 16:15:00,33.85,5.59,0.0,0.015797,84.98,76.25,58500,Weekend,Saturday,Medium_Load
2018-09-22 16:30:00,15.36,4.5,0.39,0.007176,89.25,76.05,59400,Weekend,Saturday,Light_Load
2018-09-22 16:45:00,39.81,9.88,2.42,0.017463,84.0,78.66,60300,Weekend,Saturday,Medium_Load
2018-09-22 17:00:00,26.55,11.4,5.33,0.015882,97.72,92.38,61200,Weekend,Saturday,Medium_Load
2018-09-22 17:15:00,17.31,7.92,4.67,0.011591,71.36,79.12,62100,Weekend,Saturday,Light_Load
2018-09-22 17:30:00,61.06,7.31,5.27,0.031383,98.07,95.02,63000,Weekend,Saturday,Medium_Load
2018-09-22 17:45:00,19.28,3.64,0.93,0.00999,85.91,86.74,63900,Weekend,Saturday,Light_Load
2018-09-22 18:00:00,53.53,21.94,4.17,0.028125,82.51,87.76,64800,Weekend,Saturday,Medium_Load
2018-09-22 18:15:00,90.22,31.62,1.51,0.047909,95.42,83.78,65700,Weekend,Saturday,Maximum_Load
2018-09-22 18:30:00,45.49,8.23,3.93,0.019888,98.99,77.03,66600,Weekend,Saturday,Medium_Load
2018-09-22 18:45:00,78.22,20.41,0.92,0.033763,87.12,97.06,67500,Weekend,Saturday,Maximum_Load
2018-09-22 19:00:00,66.92,8.13,1.88,0.039455,86.76,82.66,68400,Weekend,Saturday,Maximum_Load
2018-09-22 19:15:00,38.95,17.78,3.93,0.014696,95.2,79.25,69300,Weekend,Saturday,Maximum_Load
2018-09-22 19:30:00,16.87,3.95,2.06,0.007313,77.94,86.23,70200,Weekend,Saturday,Medium_Load
2018-09-22 19:45:00,10.63,2.25,1.93,0.005821,72.42,86.93,71100,Weekend,Saturday,Light_Load
2018-09-22 20:00:00,55.14,7.01,4.58,0.027931,89.74,76.62,72000,Weekend,Saturday,Maximum_Load
2018-09-22 20:15:00,14.16,2.31,1.43,0.006713,88.71,87.98,72900,Weekend,Saturday,Light_Load
2018-09-22 20:30:00,25.01,3.62,2.52,0.014046,84.14,85.26,73800,Weekend,Saturday,Light_Load
2018-09-22 20:45:00,3.0,1.81,2.46,0.001375,81.65,98.88,74700,Weekend,Saturday,Light_Load
2018-09-22 21:00:00,3.68,0.0,0.47,0.000419,84.94,78.67,75600,Weekend,Saturday,Light_Load
2018-09-22 21:15:00,74.49,10.46,1.52,0.037898,77.56,99.2,76500,Weekend,Saturday,Medium_Load
2018-09-22 21:30:00,54.47,7.35,3.99,0.024414,89.18,84.64,77400,Weekend,Saturday,Medium_Load
2018-09-22 21:45:00,11.33,0.0,3.17,0.008507,78.97,91.85,78300,Weekend,Saturday,Light_Load
2018-09-22 22:00:00,34.52,6.44,0.4,0.017454,99.18,94.2,79200,Weekend,Saturday,Medium_Load
2018-09-22 22:15:00,51.58,6.76,3.71,0.024133,77.82,85.94,80100,Weekend,Saturday,Medium_Load
2018-09-22 22:30:00,57.77,20.58,4.65,0.028474,82.36,86.34,81000,Weekend,Saturday,Medium_Load
2018-09-22 22:45:00,3.24,0.0,3.26,0.001737,70.0,86.49,81900,Weekend,Saturday,Light_Load
2018-09-22 23:00:00,25.64,11.06,1.31,0.01218,76.06,88.2,82800,Weekend,Saturday,Light_Load
2018-09-22 23:15:00,17.21,2.65,0.93,0.012577,80.52,83.61,83700,Weekend,Saturday,Light_Load
2018-09-22 23:30:00,21.85,2.82,3.84,0.010377,74.15,89.49,84600,Weekend,Saturday,Light_Load
2018-09-22 23:45:00,22.86,9.53,4.08,0.007806,83.25,94.58,85500,Weekend,Saturday,Light_Load
2018-09-23 00:00:00,17.5,3.44,2.62,0.007164,70.95,91.2,0,Weekend,Sunday,Light_Load
2018-09-23 00:15:00,18.89,4.59,1.03,0.010166,82.63,75.39,900,Weekend,Sunday,Light_Load
2018-09-23 00:30:00,19.79,4.88,0.5,0.012862,88.98,90.81,1800,Weekend,Sunday,Light_Load
2018-09-23 00:45:00,13.12,2.26,2.55,0.007907,74.17,92.41,2700,Weekend,Sunday,Light_Load
2018-09-23 01:00:00,99.26,32.19,4.99,0.047335,93.91,95.75,3600,Weekend,Sunday,Maximum_Load
2018-09-23 01:15:00,14.53,4.19,4.6,0.004686,83.36,91.24,4500,Weekend,Sunday,Light_Load
2018-09-23 01:30:00,46.92,6.48,3.98,0.021817,90.61,82.91,5400,Weekend,Sunday,Medium_Load
2018-09-23 01:45:00,70.67,16.06,0.16,0.031205,94.95,80.42,6300,Weekend,Sunday,Medium_Load
2018-09-23 02:00:00,17.21,9.75,2.23,0.012247,84.5,85.1,7200,Weekend,Sunday,Light_Load
2018-09-23 02:15:00,96.05,28.63,0.03,0.047975,92.98,83.36,8100,Weekend,Sunday,Maximum_Load
2018-09-23 02:30:00,45.42,15.95,3.25,0.023344,86.92,75.23,9000,Weekend,Sunday,Medium_Load
2018-09-23 02:45:00,15.37,6.79,1.93,0.009283,80.71,85.14,9900,Weekend,Sunday,Light_Load
2018-09-23 03:00:00,33.97,12.05,3.73,0.015539,83.38,76.96,10800,Weekend,Sunday,Light_Load
2018-09-23 03:15:00,7.04,3.87,2.92,0.003028,82.33,84.98,11700,Weekend,Sunday,Light_Load
2018-09-23 03:30:00,19.38,2.2,2.05,0.008067,79.33,82.69,12600,Weekend,Sunday,Light_Load
2018-09-23 03:45:00,9.54,0.9,2.23,0.003942,86.72,78.33,13500,Weekend,Sunday,Light_Load
2018-09-23 04:00:00,68.15,20.3,3.02,0.034696,75.36,86.66,14400,Weekend,Sunday,Medium_Load
2018-09-23 04:15:00,48.56,10.58,3.44,0.023212,95.68,96.01,15300,Weekend,Sunday,Medium_Load
2018-09-23 04:30:00,15.87,7.99,2.41,0.008725,73.6,91.59,16200,Weekend,Sunday,Light_Load
2018-09-23 04:45:00,22.21,10.64,2.89,0.011688,88.78,78.91,17100,Weekend,Sunday,Medium_Load
2018-09-23 05:00:00,73.47,17.34,1.05,0.038509,77.83,80.19,18000,Weekend,Sunday,Medium_Load
2018-09-23 05:15:00,9.28,0.0,2.66,0.008801,78.09,90.74,18900,Weekend,Sunday,Light_Load
2018-09-23 05:30:00,23.85,0.0,3.65,0.014053,81.72,89.12,19800,Weekend,Sunday,Light_Load
2018-09-23 05:45:00,27.44,11.11,4.9,0.013401,87.13,87.65,20700,Weekend,Sunday,Light_Load
2018-09-23 06:00:00,82.61,19.83,0.0,0.039838,97.81,75.88,21600,Weekend,Sunday,Medium_Load
2018-09-23 06:15:00,41.72,9.8,1.92,0.021385,99.3,76.97,22500,Weekend,Sunday,Medium_Load
2018-09-23 06:30:00,13.11,2.34,4.67,0.004522,85.05,96.18,23400,Weekend,Sunday,Light_Load
2018-09-23 06:45:00,43.49,10.57,0.0,0.017749,82.49,92.39,24300,Weekend,Sunday,Medium_Load
2018-09-23 07:00:00,41.0,16.53,3.3,0.022985,80.48,95.85,25200,Weekend,Sunday,Medium_Load
2018-09-23 07:15:00,21.48,5.93,2.1,0.009055,95.24,86.59,26100,Weekend,Sunday,Medium_Load
2018-09-23 07:30:00,32.7,6.03,3.17,0.018163,79.71,79.13,27000,Weekend,Sunday,Light_Load
2018-09-23 07:45:00,43.21,9.58,1.82,0.022605,97.38,95.29,27900,Weekend,Sunday,Medium_Load
2018-09-23 08:00:00,46.94,18.81,3.17,0.024007,92.45,97.01,28800,Weekend,Sunday,Medium_Load
2018-09-23 08:15:00,24.18,9.04,2.46,0.013584,89.7,96.51,29700,Weekend,Sunday,Light_Load
2018-09-23 08:30:00,69.76,17.12,0.0,0.03354,78.37,98.73,30600,Weekend,Sunday,Medium_Load
2018-09-23 08:45:00,31.35,12.74,4.58,0.014168,99.71,85.56,31500,Weekend,Sunday,Medium_Load
2018-09-23 09:00:00,21.4,5.14,3.68,0.006443,87.37,97.17,32400,Weekend,Sunday,Light_Load
2018-09-23 09:15:00,30.06,8.65,2.11,0.016886,79.11,85.63,33300,Weekend,Sunday,Medium_Load
2018-09-23 09:30:00,20.71,5.63,2.78,0.013345,76.79,88.61,34200,Weekend,Sunday,Light_Load
2018-09-23 09:45:00,20.12,1.12,3.77,0.011606,80.79,91.07,35100,Weekend,Sunday,Light_Load
2018-09-23 10:00:00,13.72,4.13,2.49,0.00626,86.35,97.12,36000,Weekend,Sunday,Light_Load
2018-09-23 10:15:00,19.08,6.09,4.26,0.012053,82.82,93.26,36900,Weekend,Sunday,Light_Load
2018-09-23 10:30:00,18.93,8.25,0.0,0.012303,71.54,92.36,37800,Weekend,Sunday,Light_Load
2018-09-23 10:45:00,45.38,18.33,3.42,0.019979,87.24,83.91,38700,Weekend,Sunday,Medium_Load
2018-09-23 11:00:00,14.66,5.03,5.4,0.006599,87.78,92.07,39600,Weekend,Sunday,Light_Load
2018-09-23 11:15:00,58.69,8.95,1.7,0.025919,99.25,80.0,40500,Weekend,Sunday,Maximum_Load
2018-09-23 11:30:00,29.29,4.58,1.73,0.012022,90.03,76.51,41400,Weekend,Sunday,Medium_Load
2018-09-23 11:45:00,36.11,9.45,1.57,0.020497,86.02,92.56,42300,Weekend,Sunday,Medium_Load
2018-09-23 12:00:00,29.87,11.42,3.37,0.016,83.25,94.37,43200,Weekend,Sunday,Medium_Load
2018-09-23 12:15:00,36.07,10.52,3.41,0.01753,86.98,76.15,44100,Weekend,Sunday,Medium_Load
2018-09-23 12:30:00,43.21,12.99,1.69,0.020425,88.14,76.13,45000,Weekend,Sunday,Medium_Load
2018-09-23 12:45:00,14.73,5.49,0.0,0.005129,71.91,84.68,45900,Weekend,Sunday,Light_Load
2018-09-23 13:00:00,52.13,16.94,3.99,0.027155,98.54,98.87,46800,Weekend,Sunday,Medium_Load
2018-09-23 13:15:00,45.75,16.92,0.0,0.023476,81.5,89.44,47700,Weekend,Sunday,Medium_Load
2018-09-23 13:30:00,14.04,6.39,2.15,0.009254,77.55,82.75,48600,Weekend,Sunday,Light_Load
2018-09-23 13:45:00,50.83,11.33,5.33,0.026421,90.21,75.24,49500,Weekend,Sunday,Medium_Load
2018-09-23 14:00:00,28.75,10.51,1.15,0.015616,91.32,79.26,50400,Weekend,Sunday,Medium_Load
2018-09-23 14:15:00,5.56,2.64,0.59,0.002103,79.34,79.51,51300,Weekend,Sunday,Light_Load
2018-09-23 14:30:00,36.36,15.27,1.49,0.01718,92.55,92.49,52200,Weekend,Sunday,Medium_Load
2018-09-23 14:45:00,31.25,11.62,1.46,0.015452,78.98,96.98,53100,Weekend,Sunday,Medium_Load
2018-09-23 15:00:00,15.17,0.0,3.67,0.005332,99.74,75.78,54000,Weekend,Sunday,Medium_Load
2018-09-23 15:15:00,49.88,11.62,4.13,0.023994,88.58,75.26,54900,Weekend,Sunday,Medium_Load
2018-09-23 15:30:00,61.07,22.19,4.44,0.030926,98.76,88.52,55800,Weekend,Sunday,Maximum_Load
2018-09-23 15:45:00,25.34,3.34,2.87,0.012913,72.6,94.23,56700,Weekend,Sunday,Light_Load
2018-09-23 16:00:00,43.15,14.51,2.79,0.023089,85.18,89.04,57600,Weekend,Sunday,Medium_Load
2018-09-23 16:15:00,3.0,2.98,1.93,0.00212,70.2,94.19,58500,Weekend,Sunday,Light_Load
2018-09-23 16:30:00,50.38,11.73,3.96,0.025922,94.61,78.99,59400,Weekend,Sunday,Medium_Load
2018-09-23 16:45:00,10.53,1.4,0.0,0.003319,78.7,85.96,60300,Weekend,Sunday,Light_Load
2018-09-23 17:00:00,12.5,2.67,4.39,0.012853,81.31,99.36,61200,Weekend,Sunday,Light_Load
2018-09-23 17:15:00,32.63,6.4,2.71,0.015703,86.96,91.85,62100,Weekend,Sunday,Medium_Load
2018-09-23 17:30:00,26.07,10.1,3.53,0.01683,94.54,82.84,63000,Weekend,Sunday,Medium_Load
2018-09-23 17:45:00,3.0,0.0,4.4,0.0,82.23,75.42,63900,Weekend,Sunday,Light_Load
2018-09-23 18:00:00,20.77,7.53,4.27,0.011565,75.78,90.29,64800,Weekend,Sunday,Medium_Load
2018-09-23 18:15:00,19.49,5.8,4.56,0.009638,84.73,96.22,65700,Weekend,Sunday,Medium_Load
2018-09-23 18:30:00,7.18,5.83,5.03,0.00253,79.38,98.71,66600,Weekend,Sunday,Light_Load
2018-09-23 18:45:00,9.68,1.27,0.02,0.005518,74.08,99.48,67500,Weekend,Sunday,Light_Load
2018-09-23 19:00:00,49.23,10.76,1.58,0.023152,86.93,81.51,68400,Weekend,Sunday,Maximum_Load
2018-09-23 19:15:00,53.81,10.58,1.42,0.030692,91.57,80.37,69300,Weekend,Sunday,Medium_Load
2018-09-23 19:30:00,11.51,0.87,2.46,0.008298,80.31,86.43,70200,Weekend,Sunday,Light_Load
2018-09-23 19:45:00,76.92,10.32,2.55,0.038629,94.66,95.39,71100,Weekend,Sunday,Medium_Load
2018-09-23 20:00:00,34.59,12.76,0.63,0.015775,90.07,84.49,72000,Weekend,Sunday,Medium_Load
2018-09-23 20:15:00,28.71,7.15,4.81,0.015966,72.9,78.75,72900,Weekend,Sunday,Light_Load
2018-09-23 20:30:00,17.0,2.27,1.61,0.005073,86.49,80.1,73800,Weekend,Sunday,Light_Load
2018-09-23 20:45:00,3.0,0.81,3.69,0.0,88.15,96.48,74700,Weekend,Sunday,Light_Load
2018-09-23 21:00:00,23.6,6.27,4.97,0.009855,75.98,89.57,75600,Weekend,Sunday,Medium_Load
2018-09-23 21:15:00,14.25,0.0,0.33,0.002047,77.26,95.12,76500,Weekend,Sunday,Light_Load
2018-09-23 21:30:00,3.0,0.0,2.94,0.0,86.52,92.13,77400,Weekend,Sunday,Light_Load
2018-09-23 21:45:00,28.78,6.87,3.43,0.016361,95.35,82.6,78300,Weekend,Sunday,Medium_Load
2018-09-23 22:00:00,3.0,0.42,0.24,0.000327,70.16,91.85,79200,Weekend,Sunday,Light_Load
2018-09-23 22:15:00,74.87,10.52,1.53,0.037693,94.6,76.26,80100,Weekend,Sunday,Medium_Load
2018-09-23 22:30:00,21.88,5.89,0.81,0.0101,84.92,88.13,81000,Weekend,Sunday,Light_Load
2018-09-23 22:45:00,38.31,9.14,0.91,0.018647,76.13,76.57,81900,Weekend,Sunday,Medium_Load
2018-09-23 23:00:00,25.81,4.29,0.6,0.010541,86.13,83.97,82800,Weekend,Sunday,Light_Load
2018-09-23 23:15:00,24.09,9.62,4.23,0.011608,77.1,86.12,83700,Weekend,Sunday,Light_Load
2018-09-23 23:30:00,24.83,3.15,0.62,0.010892,75.15,85.35,84600,Weekend,Sunday,Light_Load
2018-09-23 23:45:00,10.2,0.0,4.37,0.004631,79.76,78.06,85500,Weekend,Sunday,Light_Load
2018-09-24 00:00:00,40.37,12.26,4.33,0.017259,76.61,99.44,0,Weekday,Monday,Medium_Load
2018-09-24 00:15:00,28.88,8.23,3.83,0.014563,84.26,92.52,900,Weekday,Monday,Medium_Load
2018-09-24 00:30:00,14.74,5.57,0.85,0.006959,88.27,75.38,1800,Weekday,Monday,Light_Load
2018-09-24 00:45:00,9.47,0.0,2.28,0.003342,83.05,78.66,2700,Weekday,Monday,Light_Load
2018-09-24 01:00:00,30.18,7.04,0.35,0.01778,79.82,97.03,3600,Weekday,Monday,Medium_Load
2018-09-24 01:15:00,63.58,26.34,3.36,0.029621,91.51,79.77,4500,Weekday,Monday,Medium_Load
2018-09-24 01:30:00,56.99,6.21,4.24,0.027788,78.26,86.38,5400,Weekday,Monday,Medium_Load
2018-09-24 01:45:00,10.15,0.0,5.75,0.004742,77.38,90.09,6300,Weekday,Monday,Light_Load
2018-09-24 02:00:00,25.06,6.8,1.72,0.013988,83.36,81.08,7200,Weekday,Monday,Light_Load
2018-09-24 02:15:00,20.25,7.86,0.0,0.012053,72.25,98.87,8100,Weekday,Monday,Light_Load
2018-09-24 02:30:00,15.52,7.45,2.32,0.003385,84.93,86.28,9000,Weekday,Monday,Light_Load
2018-09-24 02:45:00,120.11,36.56,4.39,0.063324,87.36,92.07,9900,Weekday,Monday,Maximum_Load
2018-09-24 03:00:00,53.12,10.25,3.03,0.029006,93.02,92.14,10800,Weekday,Monday,Medium_Load
2018-09-24 03:15:00,32.98,5.49,2.84,0.014627,87.64,90.92,11700,Weekday,Monday,Light_Load
2018-09-24 03:30:00,23.49,4.67,5.04,0.015013,84.28,80.94,12600,Weekday,Monday,Light_Load
2018-09-24 03:45:00,24.37,8.36,5.48,0.013336,70.07,83.23,13500,Weekday,Monday,Light_Load
2018-09-24 04:00:00,33.19,9.32,5.03,0.017723,88.29,84.81,14400,Weekday,Monday,Medium_Load
2018-09-24 04:15:00,41.13,4.38,2.86,0.01945,91.63,81.62,15300,Weekday,Monday,Medium_Load
2018-09-24 04:30:00,31.28,0.45,0.95,0.016092,84.83,99.47,16200,Weekday,Monday,Light_Load
2018-09-24 04:45:00,67.16,18.14,0.98,0.034077,78.18,85.73,17100,Weekday,Monday,Medium_Load
2018-09-24 05:00:00,16.96,5.39,5.33,0.005686,70.59,86.69,18000,Weekday,Monday,Light_Load
2018-09-24 05:15:00,9.08,3.07,3.39,0.002343,85.4,99.61,18900,Weekday,Monday,Light_Load
2018-09-24 05:30:00,74.85,29.03,5.82,0.03589,81.59,82.41,19800,Weekday,Monday,Medium_Load
2018-09-24 05:45:00,65.99,17.49,1.92,0.031233,77.9,97.59,20700,Weekday,Monday,Medium_Load
2018-09-24 06:00:00,32.83,5.4,3.54,0.017712,91.04,91.82,21600,Weekday,Monday,Medium_Load
2018-09-24 06:15:00,10.83,2.76,3.17,0.004586,83.34,95.94,22500,Weekday,Monday,Light_Load
2018-09-24 06:30:00,77.46,18.68,3.95,0.044251,86.49,85.3,23400,Weekday,Monday,Medium_Load
2018-09-24 06:45:00,42.29,9.16,1.63,0.023523,85.8,77.3,24300,Weekday,Monday,Medium_Load
2018-09-24 07:00:00,42.48,17.64,3.48,0.018785,88.44,88.12,25200,Weekday,Monday,Medium_Load
2018-09-24 07:15:00,39.53,7.28,5.49,0.019293,90.86,98.07,26100,Weekday,Monday,Medium_Load
2018-09-24 07:30:00,22.46,0.0,1.21,0.011058,78.65,98.68,27000,Weekday,Monday,Light_Load
2018-09-24 07:45:00,28.48,5.82,0.22,0.012111,90.15,76.97,27900,Weekday,Monday,Medium_Load
2018-09-24 08:00:00,52.89,17.69,0.03,0.024423,84.85,99.36,28800,Weekday,Monday,Medium_Load
2018-09-24 08:15:00,61.02,20.83,3.27,0.028864,89.09,88.34,29700,Weekday,Monday,Maximum_Load
2018-09-24 08:30:00,60.97,13.79,0.0,0.030618,95.19,86.06,30600,Weekday,Monday,Maximum_Load
2018-09-24 08:45:00,61.45,8.08,1.59,0.033819,88.94,87.79,31500,Weekday,Monday,Maximum_Load
2018-09-24 09:00:00,28.63,10.54,3.31,0.014213,88.36,80.66,32400,Weekday,Monday,Medium_Load
2018-09-24 09:15:00,59.13,11.8,6.51,0.030188,99.59,80.93,33300,Weekday,Monday,Medium_Load
2018-09-24 09:30:00,23.83,6.71,3.62,0.012655,77.51,88.3,34200,Weekday,Monday,Light_Load
2018-09-24 09:45:00,16.48,3.6,3.35,0.009737,70.5,96.55,35100,Weekday,Monday,Light_Load
2018-09-24 10:00:00,38.03,9.68,4.21,0.01847,88.6,87.51,36000,Weekday,Monday,Medium_Load
2018-09-24 10:15:00,28.27,2.01,3.7,0.016164,85.34,78.36,36900,Weekday,Monday,Light_Load
2018-09-24 10:30:00,100.81,10.28,1.51,0.050394,94.22,86.52,37800,Weekday,Monday,Maximum_Load
2018-09-24 10:45:00,63.03,16.5,2.91,0.031828,93.66,91.49,38700,Weekday,Monday,Maximum_Load
2018-09-24 11:00:00,19.1,9.02,0.0,0.005873,86.2,98.01,39600,Weekday,Monday,Light_Load
2018-09-24 11:15:00,91.96,22.0,1.44,0.046683,92.63,83.86,40500,Weekday,Monday,Maximum_Load
2018-09-24 11:30:00,21.4,6.02,3.91,0.009561,83.32,97.99,41400,Weekday,Monday,Light_Load
2018-09-24 11:45:00,140.31,46.8,4.08,0.070866,85.94,99.85,42300,Weekday,Monday,Maximum_Load
2018-09-24 12:00:00,68.63,23.4,3.51,0.031995,92.63,88.72,43200,Weekday,Monday,Maximum_Load
2018-09-24 12:15:00,95.76,11.29,0.85,0.048433,93.35,90.44,44100,Weekday,Monday,Maximum_Load
2018-09-24 12:30:00,26.32,0.97,0.58,0.009318,78.72,83.23,45000,Weekday,Monday,Light_Load
2018-09-24 12:45:00,69.8,17.54,4.57,0.036763,79.06,95.35,45900,Weekday,Monday,Medium_Load
2018-09-24 13:00:00,15.15,2.68,4.11,0.005143,72.78,96.42,46800,Weekday,Monday,Light_Load
2018-09-24 13:15:00,23.78,11.54,2.72,0.013581,81.65,75.01,47700,Weekday,Monday,Medium_Load
2018-09-24 13:30:00,47.19,9.82,3.77,0.021573,94.95,80.19,48600,Weekday,Monday,Maximum_Load
2018-09-24 13:45:00,99.32,35.66,1.06,0.050435,98.33,98.83,49500,Weekday,Monday,Maximum_Load
2018-09-24 14:00:00,89.35,33.9,3.86,0.043494,98.93,88.08,50400,Weekday,Monday,Maximum_Load
2018-09-24 14:15:00,44.14,2.34,3.7,0.020604,94.21,81.6,51300,Weekday,Monday,Medium_Load
2018-09-24 14:30:00,87.61,20.31,2.38,0.04502,90.29,81.6,52200,Weekday,Monday,Maximum_Load
2018-09-24 14:45:00,56.38,13.81,1.3,0.026993,89.79,83.92,53100,Weekday,Monday,Medium_Load
2018-09-24 15:00:00,15.84,4.46,2.06,0.009326,78.19,83.6,54000,Weekday,Monday,Light_Load
2018-09-24 15:15:00,88.97,30.98,3.26,0.043509,92.04,91.17,54900,Weekday,Monday,Maximum_Load
2018-09-24 15:30:00,32.13,6.37,1.09,0.017093,90.01,92.34,55800,Weekday,Monday,Medium_Load
2018-09-24 15:45:00,19.16,2.68,1.17,0.010762,73.54,88.39,56700,Weekday,Monday,Light_Load
2018-09-24 16:00:00,6.05,4.87,2.23,0.001753,84.42,97.33,57600,Weekday,Monday,Light_Load
2018-09-24 16:15:00,99.87,12.31,2.88,0.050099,94.92,95.68,58500,Weekday,Monday,Maximum_Load
2018-09-24 16:30:00,72.53,26.58,1.53,0.035926,96.76,92.43,59400,Weekday,Monday,Maximum_Load
2018-09-24 16:45:00,49.11,13.61,4.99,0.024452,92.22,93.71,60300,Weekday,Monday,Medium_Load
2018-09-24 17:00:00,115.44,35.46,0.0,0.058986,96.03,84.51,61200,Weekday,Monday,Maximum_Load
2018-09-24 17:15:00,93.31,17.85,1.75,0.043818,86.68,82.81,62100,Weekday,Monday,Maximum_Load
2018-09-24 17:30:00,108.37,39.98,2.54,0.056469,92.51,78.85,63000,Weekday,Monday,Maximum_Load
2018-09-24 17:45:00,34.44,6.38,5.14,0.013769,86.03,80.22,63900,Weekday,Monday,Medium_Load
2018-09-24 18:00:00,81.92,11.95,3.8,0.039829,86.25,97.87,64800,Weekday,Monday,Maximum_Load
2018-09-24 18:15:00,72.92,16.85,2.95,0.036417,99.99,95.85,65700,Weekday,Monday,Maximum_Load
2018-09-24 18:30:00,15.15,6.18,1.07,0.006759,80.45,89.77,66600,Weekday,Monday,Medium_Load
2018-09-24 18:45:00,56.13,21.56,3.29,0.030779,86.81,84.4,67500,Weekday,Monday,Medium_Load
2018-09-24 19:00:00,48.7,10.41,5.31,0.025286,90.87,96.87,68400,Weekday,Monday,Medium_Load
2018-09-24 19:15:00,14.25,3.76,3.3,0.006171,82.08,89.98,69300,Weekday,Monday,Light_Load
2018-09-24 19:30:00,20.23,1.92,4.86,0.010292,85.86,99.63,70200,Weekday,Monday,Light_Load
2018-09-24 19:45:00,23.48,4.18,0.93,0.01408,85.86,99.8,71100,Weekday,Monday,Medium_Load
2018-09-24 20:00:00,3.0,0.0,3.27,0.003836,82.65,95.94,72000,Weekday,Monday,Light_Load
